"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"PM-547","Public Health Policy and Politics","P","4.0 units","Lecture-Discussion","41149D","046","5:10-8:20pm","Thursday","20","10","0","Michael Cousineau","SSB114"
"PM-549","Human Molecular Genetics","","4.0 units","Lecture","40358D","001","2:00-4:00pm","Wed, Fri","50","12","0","Hooman Allayee, Ruchi Bajpai, Paula Cannon, Peggy Farnham, Joseph Hacia, Peter Jones, Pragna Patel","CSC250"
"PM-551","Statistical Methods in Genome-Wide Association Studies","P","3.0 units","Lecture","41060D","046","9:00-12:05pm","Thursday","15","0","0","Daniel Stram","SSB110"
"PM-562","Intervention Approaches for Health Promotion and Disease Prevention","","4.0 units","Lecture","41090D","407","TBA","TBA","25","0","0","","ONLINE"
"","","","","Lecture","41125D","046","5:00-8:20pm","Tuesday","33","23","0","Luanne Rohrbach","SSB114"
"PM-564","Public Health Leadership and Management","","3.0 units","Lecture","41091D","407","TBA","TBA","25","0","0","","ONLINE"
"","","","","Lecture","41126D","046","5:00-7:30pm","Wednesday","40","7","0","Rita Burke","SSB115AB"
"PM-565","Introduction to Global Health","","4.0 units","Lecture","41092D","407","TBA","TBA","25","0","0","","ONLINE"
"","","","","Lecture","41128D","046","9:00-12:30pm","Tuesday","30","3","0","Heather Wipfli","SSB114"
"PM-570","Applied Statistical Methods in Human Genetics","P","4.0 units","Lecture-Lab","41130D","046","8:55-12:50pm","Monday","25","0","0","",""
"PM-573","Systems Physiology and Disease II","MC","4.0 units","Lecture","40664D","046","9:00-10:50am","Wed, Fri","18","0","0","Harvey Kaslow","TBA"
"PM-575","Statistical Methods in Environmental Epidemiology","P","3.0 units","Lecture","41068D","046","1:00-3:55pm","Tuesday","15","0","0","",""
"PM-576","Global Health Research and Programs","","4.0 units","Lecture","41094D","407","TBA","TBA","25","0","0","","ONLINE"
"","","","","Lecture","41188D","046","9:00-12:30pm","Wednesday","30","0","0","Kathleen West","SSB114"
"PM-577","Global Health, Law and Human Rights","","1.0-4.0 units","Lecture","41095D","407","TBA","TBA","25","1","0","","ONLINE"
"","","","","Lecture","41196D","046","5:00-7:20pm","Monday","25","3","0","Sofia Gruskin",""
"PM-581","Quality and Inequality in Health Care: Examination of Health Services","","4.0 units","Lecture","41180D","046","1:00-4:30pm","Thursday","1","1","0","",""
"PM-585","Child Health Policy","","4.0 units","Lecture-Discussion","41183D","046","1:00-4:50pm","Monday","20","3","0","Gregory Stevens","SSB117"
"PM-588","The Practice of Epidemiology","P","4.0 units","Lecture","41067D","046","12:55-3:00pm","Wednesday","20","1","0","Myles Cockburn","SSB117"
"","","","","Lab","41080D","046","3:05-5:05pm","Wednesday","20","1","0","Myles Cockburn","SSB117"
"PM-590","Directed Research","","1.0-12.0 units","Lecture","41097D","407","TBA","TBA","25","0","0","","ONLINE"
"","","","","Lecture","41133D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"","","","","Lecture","41136D","046","TBA","TBA","50","0","0","Stanley Azen, Kiros Berhane","OFFICE"
"","","","","Lecture","41139D","046","TBA","TBA","15","0","0","Luanne Rohrbach","OFFICE"
"PM-594a","Master's Thesis","","2.0 units","Lecture","41145D","046","TBA","TBA","40","0","0","Stanley Azen, Kiros Berhane","OFFICE"
"PM-594b","Master's Thesis","P","2.0 units","Lecture","41148D","046","TBA","TBA","40","0","0","Stanley Azen, Kiros Berhane","OFFICE"
"PM-594z","Master's Thesis","P","0.0 units","Lecture","41151D","046","TBA","TBA","40","0","0","Stanley Azen, Kiros Berhane","OFFICE"
"PM-596","Practicum in Public Health","","2.0 units","Lecture","41098D","407","TBA","TBA","25","0","0","","ONLINE"
"","","","","Lecture","41144D","046","TBA","TBA","36","7","0","Jane Steinberg","OFFICE"
"PM-597","Capstone in Public Health","","2.0 units","Lecture","41099D","407","TBA","TBA","25","0","0","","ONLINE"
"","","","","Lecture","41146D","046","9:00-11:00am","Friday","20","2","0","","SSB116"
"","","","","Lecture","41147D","046","9:00-11:00am","Friday","30","16","0","","SSB115"
"PM-599","Special Topics","","2.0-4.0 units, max 8"
"","Multivariate Statistics in Health Behavior Research","","4.0","Lecture","41209D","046","10:00-1:00pm","Tuesday","25","0","0","Chih Chou","TBA"
"","Quality in Health Care","","4.0","Lecture","41210D","046","9:00-12:30pm","Monday","20","0","0","Sue Kim","SSB117"
"","Public Health and Health Promotion for an Aging Population","","4.0","Lecture","41211D","046","1:00-4:30pm","Thursday","20","0","0","Annie Nguyen","SSB117"
"PM-610","Seminar in Biostatistics and Epidemiology","C","1.0 units, max 4","Lecture","41163D","046","9:30-11:00am","Tuesday","20","0","0","Kimberly Siegmund, Mariana Stern","SSB105"
"PM-612b","Clinical Translational Research (CTR)","P","4.0 units","Lecture","41156D","017","TBA","TBA","25","0","0","Jonathan Samet, Cecilia Patino Sutton, Melissa Wilson","OFFICE"
"PM-690a","Directed Research in Health Behavior","","2.0 units","Lecture","41167D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"PM-690b","Directed Research in Health Behavior","P","2.0 units","Lecture","41170D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"PM-690c","Directed Research in Health Behavior","P","2.0 units","Lecture","41173D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"PM-690d","Directed Research in Health Behavior","P","2.0 units","Lecture","41176D","046","TBA","TBA","10","0","0","Jennifer Unger","OFFICE"
"PM-690z","Directed Research In Health Behavior","P","0.0 units","Lecture","41179D","046","TBA","TBA","10","0","0","Jennifer Unger","OFFICE"
"PM-756","Research Seminar in Health Behavior","","1.0 units, max 6","Lecture","41182D","046","TBA","TBA","35","0","0","Jennifer Unger","OFFICE"
"PM-790","Research","","1.0-12.0 units","Lecture","41185D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"","","","","Lecture","41186D","046","TBA","TBA","40","0","0","Kiros Berhane","OFFICE"
"","","","","Lecture","41187D","046","TBA","TBA","4","0","0","","OFFICE"
"PM-794a","Doctoral Dissertation","","2.0 units","Lecture","41189D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"","","","","Lecture","41190D","046","TBA","TBA","35","0","0","Kiros Berhane","OFFICE"
"PM-794b","Doctoral Dissertation","P","2.0 units","Lecture","41193D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"","","","","Lecture","41194D","046","TBA","TBA","40","0","0","Kiros Berhane","OFFICE"
"PM-794c","Doctoral Dissertation","P","2.0 units","Lecture","41197D","046","TBA","TBA","15","0","0","Jennifer Unger","OFFICE"
"","","","","Lecture","41198D","046","TBA","TBA","40","0","0","Kiros Berhane","OFFICE"
"PM-794d","Doctoral Dissertation","P","2.0 units","Lecture","41201D","046","TBA","TBA","10","0","0","Jennifer Unger","OFFICE"
"","","","","Lecture","41202D","046","TBA","TBA","35","0","0","Kiros Berhane","OFFICE"
"PM-794z","Doctoral Dissertation","P","0.0 units","Lecture","41205D","046","TBA","TBA","10","0","0","Jennifer Unger","OFFICE"
"","","","","Lecture","41206D","046","TBA","TBA","50","0","0","Kiros Berhane","OFFICE"
