"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"GERO-495","Practicum in Geriatric Care","","4.0 units","Lecture","36290D","001","10:00-11:50am","Tue, Thu","20","0","0","Ryenn West, Anna Nguyen","GER125"
"GERO-497a","Honors Seminar","M","2.0 units","Lecture","36292D","001","TBA","TBA","10","0","0","Aaron Hagedorn","OFFICE"
"GERO-497b","Honors Seminar","PM","2.0 units","Lecture","36293D","001","TBA","TBA","10","0","0","Aaron Hagedorn","OFFICE"
"GERO-497c","Honors Seminar","PM","2.0-4.0 units","Lecture","36295D","001","TBA","TBA","10","0","0","Aaron Hagedorn","OFFICE"
"GERO-498","Nutrition, Genes, Longevity and Diseases","","4.0 units","Lecture","36396R","621","TBA","TBA","35","0","0","Valter Longo","OFF CAMPUS"
"GERO-499","Special Topics","","2.0-4.0 units, max 8"
"","Retirement 2.0-Preparing for A New Life Stage","","2.0","Lecture","36296R","001","2:00-4:30pm","Thursday","20","0","0","","GER305"
"GERO-500","Perspectives on a Changing Society: An Introduction to Aging","","4.0 units","Lecture","36300R","001","1:00-3:50pm","Monday","20","0","0","Caroline Cicero","GER230"
"","","","","Lecture","36301R","607","TBA","TBA","30","4","0","Caroline Cicero","ONLINE"
"GERO-504","Current Issues in Aging Services Management","","4.0 units","Lecture","36303R","607","TBA","TBA","30","3","0","Gregory Bearce","ONLINE"
"","","","","Lecture","36302R","001","4:00-6:50pm","Wednesday","20","8","0","Gregory Bearce","GER230"
"GERO-505","Behavioral and Social Consequences of Design and Environment","","4.0 units","Lecture","36304R","001","1:00-3:50pm","Thursday","20","5","0","Jon Pynoos","GER230"
"","","","","Lecture","36314R","607","TBA","TBA","25","2","0","","ONLINE"
"GERO-506","Technological Innovations in Aging (Gerontechnology)","","4.0 units","Lecture","36306R","607","TBA","TBA","25","2","0","Aaron Hagedorn","ONLINE"
"","","","","Lecture","36305R","001","10:00-12:50pm","Wednesday","20","6","0","Aaron Hagedorn","GER230"
"GERO-507","End of Life Care","","4.0 units","Lecture","36315R","001","1:00-3:50pm","Tuesday","25","3","0","Susan Enguidanos","GER124"
"","","","","Lecture","36317R","607","TBA","TBA","25","1","0","Susan Enguidanos","OFFICE"
"GERO-508","The Mind and Body Connection through the Lifespan","","4.0 units","Lecture","36308R","607","TBA","TBA","40","4","0","Tara Gruenewald","ONLINE"
"","","","","Lecture","36307R","001","9:00-11:50am","Thursday","20","1","0","Tara Gruenewald","GER230"
"GERO-510","Physiology of Development and Aging","","4.0 units","Lecture","36310R","001","9:00-11:50am","Tuesday","30","17","0","Ed Schneider","GER124"
"","","","","Lecture","36311R","607","TBA","TBA","25","6","0","Ed Schneider","ONLINE"
"GERO-511","Fundamentals of Clinical Nutrition Screening and Assessment","C","4.0 units","Lecture","36324D","607","TBA","TBA","20","0","0","","ONLINE"
"","","","","Lecture","36325D","001","9:00-11:50am","Friday","10","0","0","","GER230"
"GERO-512","Communicating Nutrition and Health","C","2.0 units","Lecture","36313D","001","1:30-3:20pm","Thursday","10","0","0","Carin Kreutzer","GER124"
"","","","","Lecture","36323D","607","TBA","TBA","15","1","0","Carin Kreutzer","ONLINE"
"GERO-517L","Advanced Therapeutic Nutrition","C","4.0 units","Lecture-Lab","36322D","001","1:00-3:00pm","Friday","20","0","0","Carin Kreutzer","GER305, GER230"
"GERO-518","Current Topics in Clinical Nutrition","C","4.0 units","Lecture","36326D","001","TBA","TBA","15","0","0","Carin Kreutzer","OFFICE"
"GERO-522","Counseling Older Adults and Their Families","","2.0-4.0 units","Lecture","36321R","607","TBA","TBA","40","11","0","","ONLINE"
"","","","","Lecture","36320R","001","9:00-11:50am","Monday","20","5","0","","GER230"
"GERO-530","Life Span Developmental Sociology","","4.0 units","Lecture","36331R","607","TBA","TBA","35","8","0","George Shannon","ONLINE"
"","","","","Lecture","36330R","001","2:00-4:50pm","Tuesday","40","13","0","George Shannon","GER230"
"GERO-541","Health Care Delivery Models: Comparative Approaches","","4.0 units","Lecture","36335R","001","5:00-7:50pm","Tuesday","25","1","0","Sally Ramirez","GER230"
"","","","","Lecture","36336R","607","TBA","TBA","25","2","0","Sally Ramirez","ONLINE"
"GERO-550","Administration and System Management in Programs for Older Adults","","4.0 units","Lecture","36341R","607","TBA","TBA","40","15","0","Kate Wilber","ONLINE"
"","","","","Lecture","36340R","001","10:00-12:50pm","Tuesday","20","3","0","Kate Wilber","GER230"
"GERO-555","Integrating Gerontology: A Multidisciplinary Approach","","4.0 units","Lecture","36350R","001","12:00-2:50pm","Monday","20","8","0","Elizabeth Zelinski","GER114"
"","","","","Lecture","36351R","607","TBA","TBA","25","2","0","George Shannon","ONLINE"
"GERO-590","Directed Research","","1.0-12.0 units","Lecture","36360D","001","TBA","TBA","20","0","0","","OFFICE"
"GERO-591","Field Practicum","","2.0-12.0 units, max 12","Lecture","36364D","607","TBA","TBA","10","0","0","Carin Kreutzer","OFFICE"
"","","","","Lecture","36365D","001","1:00-3:50pm","Wednesday","25","0","0","Anna Nguyen","GER230"
"","","","","Lecture","36366D","001","TBA","TBA","15","0","0","Carin Kreutzer","OFFICE"
"GERO-592","Multidisciplinary Research Seminar in Aging","","2.0 units, max 8","Lecture","36370R","001","12:00-1:50pm","Thursday","15","1","0","Eileen Crimmins","GER224"
"GERO-601","Molecular Genetics of Aging","","4.0 units","Lecture","36371R","001","3:00-5:50pm","Thursday","15","0","0","","OFF CAMPUS"
"","","","","Discussion","36373R","001","TBA","TBA","15","0","0","","OFF CAMPUS"
"GERO-602b","Seminar on Discoveries of Biogerontology","P","2.0 units","Lecture","36377R","001","TBA","TBA","15","0","0","","OFFICE"
"GERO-603","Research Integrity","","2.0 units","Lecture","36374R","001","9:00-11:50am","Tuesday","15","0","0","","OFF CAMPUS"
"GERO-613","Health and Aging","","4.0 units","Lecture","36381R","001","1:00-3:50pm","Tuesday","20","1","0","Eileen Crimmins","GER224"
"GERO-614L","Laboratory Rotations in the Biology of Aging","","4.0-8.0 units","Lecture-Lab","36376R","001","TBA","TBA","15","0","0","","OFFICE"
"GERO-666","Free Radical Chemistry, Biology, and Medicine","","4.0 units","Lecture","36378R","001","1:00-3:50pm","Thursday","15","0","0","Kelvin Davies","GER114"
"GERO-790","Research","","1.0-12.0 units","Lecture","36385D","001","TBA","TBA","10","0","0","","OFFICE"
"GERO-794a","Doctoral Dissertation","","2.0 units","Lecture","36386D","001","TBA","TBA","10","0","0","","OFFICE"
"GERO-794b","Doctoral Dissertation","P","2.0 units","Lecture","36387D","001","TBA","TBA","10","0","0","","OFFICE"
"GERO-794c","Doctoral Dissertation","P","2.0 units","Lecture","36388D","001","TBA","TBA","10","0","0","","OFFICE"
"GERO-794d","Doctoral Dissertation","P","2.0 units","Lecture","36389D","001","TBA","TBA","10","0","0","","OFFICE"
"GERO-794z","Doctoral Dissertation","P","0.0 units","Lecture","36390D","001","TBA","TBA","10","0","0","","OFFICE"
