"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"BME-567b","Case Studies in Health, Technology and Engineering","PM","1.0 unit","Lecture","29277D","048","TBA","TBA","20","0","0","George Tolomiczenko, Terence Sanger","OFFICE"
"BME-590","Directed Research","","1.0-12.0 units","Lecture","29355D","048","TBA","TBA","20","2","0","Ellis Meng","OFFICE"
"BME-594a","Master's Thesis","","2.0 units","Lecture","29360D","048","TBA","TBA","6","0","0","","OFFICE"
"BME-594b","Master's Thesis","P","2.0 units","Lecture","29365D","048","TBA","TBA","10","0","0","","OFFICE"
"BME-594z","Master's Thesis","P","0.0 units","Lecture","29370D","048","TBA","TBA","10","0","0","","OFFICE"
"BME-599","Special Topics","","2.0-4.0 units, max 9"
"","Introduction to Systems Biology","","3.0","Lecture","29246D","048","12:30-1:50pm","Tue, Thu","25","2","0","Stacey Finley","VHE210"
"","Bioengineering of Disease and Cell Therapeutics","","3.0","Lecture","29248D","048","9:30-10:50am","Tue, Thu","15","3","0","Keyue Shen","VHE210"
"BME-650","Biomedical Measurement and Instrumentation","MC","3.0 units","Lecture","29375D","034","8:00-9:20am","Mon, Wed","10","0","0","","DEN@Viterbi"
"","","","","Lecture","29380D","048","8:00-9:20am","Mon, Wed","32","1","0","","OHE100D"
"BME-680","Modeling and Simulation of Physiological Systems","","3.0 units","Lecture","29204D","048","2:00-4:30pm","Wednesday","15","0","0","Vasilis Marmarelis","DRB156"
"BME-790","Research","","1.0-12.0 units","Lecture","29385D","048","TBA","TBA","60","1","0","Ellis Meng","OFFICE"
"BME-794a","Doctoral Dissertation","C","2.0 units","Lecture","29390D","048","TBA","TBA","10","0","0","Ellis Meng","OFFICE"
"BME-794b","Doctoral Dissertation","PC","2.0 units","Lecture","29392D","048","TBA","TBA","10","0","0","Ellis Meng","OFFICE"
"BME-794c","Doctoral Dissertation","PC","2.0 units","Lecture","29394D","048","TBA","TBA","12","0","0","Ellis Meng","OFFICE"
"BME-794d","Doctoral Dissertation","PC","2.0 units","Lecture","29396D","048","TBA","TBA","7","0","0","Ellis Meng","OFFICE"
"BME-794z","Doctoral Dissertation","PC","0.0 units","Lecture","29399D","048","TBA","TBA","10","0","0","Ellis Meng","OFFICE"
